type,book_id,user,time,rating,content
短评,34392552,melogodot,2022-08-22 23:10:31,5,我不知道怎样形容它的好，就是这个故事已经知道好久了，已经是滚瓜烂熟的了，但真的读到最后时还是情不自禁落泪、停不下来。
短评,34392552,leo young,2022-08-08 15:26:55,5,云之凡，我真的走了
短评,34392552,Zoe,2022-08-25 12:58:56,4,再给他们十分钟嘛！
短评,34392552,一千零一夜,2020-12-25 19:21:07,4,美好。
短评,34392552,夕,2022-08-09 20:57:11,0,我非常不喜欢《暗恋》的故事，无能的男主让这本悲情的故事显得极为无力和可笑：既然选择与现任太太结婚，就应当好好待她；如若真的放不下之前的感情，为何还要选择结婚？现实的婚姻到底还是比不上曾经的白月光？《桃花源》是荒诞和现实的结合，阅读文字也能感觉到剧场的快乐氛围！只是我极不理解春花的动机，从最开始的厌恶老陶喜欢袁老板，再到厌恶袁老板思念老陶——她究竟还是看不清生活与人的真相，活到如此地步正如老陶所言是只知道“想着自己”，这样自私。两个故事里的人都逃不出自身的困境，选择折磨自己和他人，上演一出出可笑的情节。当然，《暗恋桃花源》讲的还是剧场的故事，正如人物介绍所言，“沉浸在自己的回忆中，未必是一位好导演”。
短评,34392552,呱～,2022-09-05 00:59:04,0,又有谁不暗恋桃花源呢？
短评,34392552,vanao,2022-08-26 07:43:58,4,交响乐般的愉快体验，演员如不同种类的乐器，配出顿挫有致的多声部乐章。剧本形式上的技巧非常高，故事通俗，可惜不够好看。具体情节里老陶妻子和情夫那段挺好玩的，但也就仅此而已了。
短评,34392552,Old羊,2022-09-14 11:56:06,5,"求而不得。

虽然是两个故事，一雅一俗，但在内核上却是相似的。

江滨柳遇不见的云之凡，也是老陶回不去的桃花源。

春花与袁老板的柴米油盐，也是江夫人与江滨柳的一生。"
短评,34392552,贪嗔,2022-08-02 14:49:36,3,文字的画面感已经很足了，有机会想去剧院看现场。
短评,34392552,轻松小熊,2022-08-04 15:18:20,4,两个故事交叉进行，新奇的阅读体验。
短评,34392552,_,2022-07-19 11:34:15,5,很好的装帧+很有设计感的封面//读剧本比真正看戏更有两部剧交错的异步感
短评,34392552,ฅ՞•ﻌ•՞ฅ,2022-07-31 18:21:38,4,剧本书，一会就翻完了，没有电影过瘾。“那一年，在南阳街，有一棵桃树。桃树上面开花了。刘子骥，每一片都是你的名字，每一片都是你的故事。”
短评,34392552,哈口柏瑞,2022-07-26 11:41:01,4,读过的剧本很少 这本是一种新体验 剧本中的剧本 到结局才感到一种回归 中间还是很无厘头的（bushi） 
短评,34392552,我们,2022-06-27 16:48:10,5,新书须趁热 （一如既往的喜欢）
短评,34392552,禁止通行,2022-06-27 15:58:02,4,有机会一定要去线下看看
短评,34392552,豆友212968309,2022-06-06 14:53:01,4,爱而不得的遗憾，得到了又一地鸡毛，桃花源只存在于灵魂中，向外求都是徒劳
短评,34392552,四喜波波,2022-06-06 13:22:26,5,话剧本可真是太有趣了
短评,34392552,有狐,2023-02-20 11:48:47,5,"乡愁的断裂，哀悼的爱情，妥协的生命。
“大桃花布景突然掉下来，掉到地上，露出整个裸的剧场。”"
短评,34392552,鸭梨山大土豆,2023-03-17 07:59:59,0,一个舞台上的两个故事，一边吵闹，一边安静。一边不珍惜爱，一边想珍惜却没机会。
短评,34392552,消失的电影院,2021-07-14 09:22:58,5,再等……就要老了
短评,34392552,Jacob,2023-08-08 15:15:14,4,喜剧与悲剧同时上演的戏剧冲突
短评,34392552,Imeta,2023-08-08 23:33:30,3,这么低的评价，来自于书本身的印刷质量，中间有十几页都是空白页，页码不连贯…话剧还是值得期待的…
短评,34392552,Yilu,2023-08-13 15:40:50,4,爱而不得，得到之后的遗憾。我们每个人都一样
短评,34392552,ING,2023-08-01 17:42:14,4,得不到的才是心里最好的白月光
短评,34392552,梦后醒不来,2023-08-18 22:40:14,4,"《暗恋》最后一幕太好了。五十多年未见的两个人，在台北的病房重逢，问一些不痛不痒的话，是试探也是近乡情怯，最后要走了，问一句“这些年，你有没有想过我？”可是要怎么回答呢？半个世纪的遗憾要怎么说呢，于是只有一句“我的丈夫对我很好”。
太会写了。"
短评,34392552,bookworm_Y 📚,2023-04-17 19:31:43,5,23019纸质。看向往的生活提到过N次，终于读到剧本啦，有机会一定要去看剧场！
短评,34392552,羽佳妈妈,2023-04-19 08:55:46,5,能捧腹大笑也能潸然泪下，同一舞台上上演的两部截然不同的戏剧。有爱而不得，也有一地鸡毛。第一次看剧本，开始有点乱，后面读进去就顺了很多，人物的编排和梗的穿插恰到好处。种草了剧本书📖，准备把这系列全部get。
短评,34392552,HelloAmy艾米,2023-05-27 23:16:58,5,《暗恋桃花源》将历史的复杂与真相打捞出来，提醒着我们，有许多过去不该被遗忘，无论是秦汉、东晋，还是近代中国；无论是山东、上海，还是海峡两岸。那些在时代洪流席卷下的个体生命，总是如此渺小、无奈，又不被理解地困在那个梦中的桃源里了。
短评,34392552,hhhhmq,2023-07-07 13:42:53,3,3.5⭐ 最后一场挺难过的
短评,34392552,RSDove,2023-07-08 10:28:01,5,"桃花源：爱与背叛，自以为是的真爱组合后依然避免不了纷争和裂痕。果然，境界高到一定程度就能远离情爱的困扰。

暗恋：爱而不得，四十年一闪而过。
"
短评,34392552,流岚,2023-09-22 08:22:45,3,"无缘赏剧，就看剧本吧！
怅想舞台上可能据此幻化出的戏剧张力，于文字中就只见构思之精巧而已，至于多深刻的主题，反倒寥寥，无非是理想爱情与现实生活的碰撞，这一老生常谈早被张爱玲用一句白月光和蚊子血写尽了！"
短评,34392552,九一September,2023-09-22 23:03:00,4,那位不属于任何一个剧团的人没有找到南阳刘子骥，我也没有找到桃花源。
短评,34392552,植物园在逃雪梨,2023-09-18 12:28:38,4,有缘无份也好，爱而不得也罢，反正人生就都这样过啦。（但我还是看哭了呜呜（啊你怎么知道我去看经典版现场了🫢
短评,34392552,ReginaPhilange,2023-10-07 21:58:47,4,"  一开始，《暗恋》是《暗恋》，《桃花源》是《桃花源》，它们平行地穿梭在舞台内外。但是很快，《暗恋》与《桃花源》不期而遇，台上出现了两场话剧。
  大家都在赶时间，都不能被受干扰，乱哄哄地两边人马齐上阵，十分热闹！《桃花源》里演员的台词非常幽默，我下意识地脑补了老陶、袁老板和春花三人的撕扯，夸张的语言动作会让人忍俊不禁。而《暗恋》讲述了一段有关错过的往事，也许某一段缘分能够留存的时间仅仅能支撑很短的年岁，这段时间一旦逝去，那么缘分也就会即刻腐朽式微。
  戏里戏外皆是冲突，皆是荒唐言，皆是辛酸泪。"
短评,34392552,Mayissummer,2023-08-21 21:00:17,5,比起后半部分《桃花源》的喧闹，开头的意境更充分。
短评,34392552,变日如水,2023-08-22 23:24:38,4,悲喜交集，两部戏最后的同台神来一笔形成互补，仿佛本来就是同一个故事，本质都是得不到的美好，最后已经分不清是现实还是戏剧了，落幕。借助电影版有更生动的诠释！
短评,34392552,濯缨,2023-09-01 20:16:28,4,久闻话剧大名，偶然看了剧本。心情是，可能演出来效果会好很多吧……
短评,34392552,哦所以呢,2023-09-17 18:29:14,5,"从形式到内容的恋爱，虽然有提过灵感是来自台湾的无序感。被阻隔的暗恋，被打碎了就没有圆美的可能，病床上的现实，台北冷调色彩。结婚后痛苦的桃花源，一地鸡毛的嬉笑怒骂，都付之喜剧。再用荒诞的第三空间串联，生活如此，爱情如此，从来不是线性发展。最后乱糟糟的心中呼唤一个美梦，寻找刘子骥，呼唤理想化的崇高的永恒的爱。刘子骥——

除此之外，舞台也肯定很又得可看。我说太喜欢了，好牛啊怎么想的。。。"
短评,34392552,杂酱面,2023-05-17 12:55:13,5,2021年，淑倩借给我看的，补标
短评,34392552,光电暗影,2023-05-24 18:28:21,4,图书馆的一个下午
短评,34392552,宁南川,2023-07-01 15:55:20,4,"四星半。读到云之凡近乎绝望（或者怅惘）地道出内心感受时，手指无意间遮住了几个字。接下去的那句话是：后来我大哥说：“不能再等了。（停顿）再等......”手指挪开，看见四个字：“就要老了。”心死。
光是相爱却无法在一起就已经很难受了，更何况是四十年之后的重逢。从《中国现代文学史》慕名而来，赖声川真的好厉害......"
短评,34392552,愛与敏,2023-07-23 14:27:25,5,建议将剧本和表演对照着看，有很多发现。
短评,34392552,青于蓝,2023-07-27 14:51:11,5,遗憾的爱情，但是看书没看太懂
短评,34392552,一些简,2023-08-30 14:09:46,4,“爱而不得，得而不久。”
短评,34392552,僧二楚,2023-06-11 22:49:14,3,还没看话剧版，剧本读起来很一般
短评,34392552,✨冥王星🌙,2023-06-18 11:49:41,4,零几年的时候这部话剧来重庆演出过，依稀记得有何炅、袁泉之类的演员。当时因为种种原因没能去看，一直念念不忘。前几天在图书馆看到了这部剧的剧本就借回来了。第一次看剧本感觉还挺有趣的，像开了上帝视角。其实故事挺简单的，但读完感觉似懂非懂。桃花源是映射的《暗恋》剧组男主的心吗？类似《红楼梦》里晴为黛影？其实选择哪一条路都会后悔，就像张爱玲说的蚊子血和白米饭。对生活的热情和热爱大概就是和蚊子和平享用同一个地球，好好吃下每一粒白米饭。短短人生，活在当下，不要后悔。
短评,34392552,doteveryi,2023-05-21 22:36:08,4,没结婚是山茶花，结婚后是尿片子。
短评,34392552,超级卷卷,2023-01-15 16:39:23,5,荒唐
短评,34392552,DE,2023-02-07 16:49:46,2,剧本、话剧和电影都觉得挺无聊的，get 不到
短评,34392552,逍遥鸿,2023-01-26 17:30:35,4,人生总是爱而不得，生命总是擦肩而过。一个嬉笑怒骂，一个深沉凝重，就在一方小小的世界讲述着并不相通却同样无能为力的悲欢。得到的人不知得到了什么，失去的人也难明白为何会失去，彷徨的人穿插在两个人生之间，追寻的人看到了深深的伤疤。剧场的门锁上了，桃花遍地，落幕的，却是人生。
短评,34392552,终极考拉,2023-02-01 06:09:05,5,太好。
短评,34392552,R总助理Bear,2023-04-04 15:27:58,4,和看现场的感觉一样，最喜欢那棵逃出来的桃树，但也很喜欢这遍读完剧本的结尾，好像一切轻飘飘的，只是恰好一场排练两个剧团的闹剧一样，剧场熄了灯，只剩下赤裸的舞台，谁也没找到桃花源。确实结构精巧，但读完看完，还是更喜欢后来的《宝岛一村》。
短评,34392552,ameile,2023-04-03 14:49:53,5,两代人想寻找心中的理想，当人们发现桃花源可遇不可求，是什么阻碍了寻找心中的理想国？暗恋中今夕对比，对爱情的态度、行为。桃花源中说出对理想的向往时，却不被世人理解。
短评,34392552,南水北星,2023-04-03 14:52:26,4,剧中剧的形式，便利在于似无意而造成的巧妙、错位、冲突。两个故事本身倒是并不怎么特别
短评,34392552,見山,2023-04-14 16:03:11,5,一段婚外恋不够狗血就，那再加一段爱而不得。即兴创作的方式很有趣。
短评,34392552,孟夏,2022-08-29 16:29:39,0,滨柳 你看 那水里的灯
短评,34392552,咪咪大王,2023-01-07 19:22:43,0,周末路过衡山路的小书店，当年来上海到过的第一个书店，进门一眼看到这本书就果断买了，坐在店里两个小时看完，不远处就是去年美罗城赖声川剧场，剧本里的场景历历在目，奇妙的一个下午
短评,34392552,DizzyIzzy,2022-12-31 18:19:25,4,2022最后一本书。写戏和写文果然很不相同，短短六十页足以动人心魄。我是谁、我要去向哪里、我在寻找什么、我在等待着谁？时空交错的半边舞台上，看似荒谬的一应一答像是命运。赖声川一部剧三条线写完了人生，却只勾出轮廓，留下一片白茫茫虚空。。
短评,34392552,栎琦,2023-03-05 23:02:15,4,阴差阳错凑在一起排练的两部剧台词上可以结合的毫无违和感。《暗恋》的部分充满了惆怅，跌宕起伏的社会背景浮浮沉沉的爱情，求而不得的伴侣。相比来说《桃花源》更加热闹更加荒诞，当各自占据一边舞台排练的那一幕可以说是高潮了，两部剧的台词竟然融合成为一部。再加上中间闯入的陌生女子，等待好像成为一个贯穿的主题。人们得到又失去，迎来的就是无尽的等待，失而复得时才发现等待的早已不是那个人，而是那个等待的自己。
短评,34392552,叠字锦,2023-01-28 16:49:05,5,古人为避乱来到桃花源忘记忧愁，物与事在平行世界涤荡得纯洁无忧；今人因变革来到一座陌生的城市，恋人可以在乱世中走到一起，又在和平中分散于茫茫人海，思念转为绵绵无尽的长恨，物是人非的无奈，还有病痛，以及无法化解的遗憾。逃避带来的是恋人苍老的面容，相思的一眼万年间，是一地鸡毛，是柴米油盐，是爱而不得，是此恨绵绵，是满地狼藉，那点俗世的浪漫，显得无瑕亦无奈。美好的永远来自那点无法言说的回忆。所谓“世纪孤儿”，不论是战火纷飞的时代还是暗潮涌动的和平社会，心无所依的人，都是孤儿。台湾与大陆的往事，用这样的方式演绎，荒诞亦深沉。
短评,34392552,Ophelia_2,2023-01-10 21:54:22,4,2012年版。光看剧本就觉得好好笑，差不多两个小时的阅读时长，整个戏已经在我脑海中演了一遍了。朴实而生动的两个故事，你中有我我中有你地形成了仿佛互文诗的精巧结构。那个始终在寻找刘子骥的陌生女人瞬间拔高整部戏的想象空间，就像出现在淡粉色调和怀旧色调之间一束清冷的光。不喜欢的地方是，把《暗恋》这个剧本单拎出来看就显得太简略也太流俗了。
短评,34392552,to Véra,2023-01-19 15:48:31,4,4
短评,34392552,游刃之鱼,2023-01-12 21:49:34,3,还是得看戏，读文本大打折扣
短评,34392552,Tame,2023-04-29 15:43:31,3,更喜欢暗恋的故事，时空重叠的画面让人感动，桃花源里有些笑点好低俗，两部戏一起排练的台词设计很有巧思
短评,34392552,伊麵一碗,2023-05-05 20:37:17,0,台北那么小却把我们隔开了半辈子
短评,34392552,慕禾,2023-02-25 14:52:13,4,早几年读可能会更喜欢。
短评,34392552,🌑🌒🌓🌔,2023-05-12 16:40:01,4,孤独图书馆海边的一个下午翻完，日后追剧场的知识储备get
短评,34392552,胖胖的耳朵,2023-10-13 10:53:31,3,光读文字觉得有点乱，两条故事线交错并行，还时不时被拉回现实世界。《桃花源》倒是显而易见的市井喜剧，《暗恋》总觉得篇幅太少，其实我根本不知道为什么江滨柳和云之凡的羁绊那么深，我只看到无奈和遗憾。
短评,34392552,怪味少女媛,2023-10-15 00:15:44,4,人生的悲喜剧同时上演，又哭又笑
短评,34392552,去冰三分糖,2023-10-19 10:22:05,3,有欢乐，有泪点的剧
短评,34392552,PEACH-山,2023-10-19 12:08:25,5,"有意思的，第一次看舞台剧本
考研的好消遣"
短评,34392552,barents,2023-10-20 09:07:38,4,名声在外但我其实没有特别喜欢，感觉是一部形式大于内容的戏，看多了赖声川在形式上的讨巧，现在反而更喜欢内容扎实的本子
短评,34392552,薛定鳄,2023-10-30 19:46:23,5,"-总有一天你可以回到东北去的！东北又不是永远都是那个样子。
-这是我在东北老家的地址。💔💔
"
短评,34392552,超级玛丽·苏,2023-11-03 14:19:54,1,此评分只针对这个版本——我万万想不到赖声川居然堕落至斯。《暗恋桃花源》的故事发生在台湾，也只能发生在台湾，高雄与台北的意义，与崇明岛和美罗城是不一样的，民国三十八年代表的含义，也和一九四九年是不同的。这部剧作是亚细亚的孤儿对于历史的手足无措，是两代台湾人对于自我文化身份认同的茫然，是那一代眷村人对于大陆复杂的情感，爱情在其中是最不重要的东西——但这个版本，前面的部分已经被弱化到可有可无了。
短评,34392552,Noiweep,2023-11-06 23:01:11,3,穿插那段很妙。
短评,34392552,公子燕婉,2023-11-13 18:46:10,4,"还是话剧更生动形象点，
《暗恋》悲剧，《桃花源》喜剧，
其实都是悲剧啊"
短评,34392552,风未语,2023-11-11 15:38:11,5,是真的经典。杰作。
短评,34392552,普通恶鱼,2023-11-13 23:00:23,2,妈呀 大家在感动啥呢 ？大学课程必看 话剧也排过 过了这些年以为读读文本终于能体会呢 抱歉哈 不能..  
短评,34392552,330,2022-04-02 14:56:13,3,大家对它的评价过于高了我觉得，没有想象中好看。
短评,34392552,皮卡秋秋,2022-11-03 11:32:46,4,这出戏写得还有些味道，陌生女子找刘子骥的设计是个出彩的亮点。赖声川是不是反婚姻制度者啊哈哈哈，怎么都偏向婚外情。p.s. 想读林奕华的剧本了！！
短评,34392552,月球居民,2023-04-20 16:04:19,4,“不能再等了，再等......就老了。”
短评,34392552,喝个够古古怪怪,2022-07-10 16:37:56,3,喜剧的画面感最强，最后云之凡来看望柳的表演印象深刻
短评,34392552,Tsukishima,2022-06-29 08:46:55,3,平平无奇
短评,35916943,徐慢猫,2022-10-02 02:16:08,5,妈耶我已经很久没有看小说到凌晨2点了！！！水准很高的小说，忍不住一口气追完。感觉也很适合拍成电影哎！
短评,35916943,如是我雯,2022-11-10 09:03:52,5,看书过程中一直觉得除了故事的节凑性很好以外，还有种扎实的气质在里面，先还以为可能是故事题材决定的，后来翻到作者格拉汉姆.摩尔拥有哥伦比亚大学宗教历史系学位，才晓得可能是作者的积累和训练使故事具备这种说不清的气质。
短评,35916943,林鸽🎀,2022-11-13 16:19:10,4,《模仿游戏》编剧的推理小说比《模仿游戏》剧本强多了呀。两条时间线交错、多视角的叙述方式增强了阅读体验（《模仿游戏》有三条时间线，我唯一满意的地方）。本书人物众多，背景不同，性格不同，也不算脸谱化（《模仿游戏》人物脸谱化剧情套路化我怨念颇深）。本作最厉害的地方可能不是推理（毕竟我没想明白为什么瑞克死亡现场只有玛雅DNA没有莱拉DNA？而且鲍比被勒死竟然能伪装成上吊吗？按道理说，勒死的勒痕应该是交叉的上吊的勒痕应该是不交叉的呀？杰西卡隐姓埋名这么多年也没有被人认出来吗毕竟她的照片满世界都是…），本书最厉害的地方应该是像《十二怒汉》那样全面展示了陪审制度，展示了程序正义下的法庭，还有最佳辩护思路：有时候说出真相并不是最好的保护，相反，你需要讲个故事，让所有证据都严丝合缝，让所有人都满意的故事。
短评,35916943,阿喵不在家,2022-11-17 20:00:05,4,看到家暴那段就想过杰西卡的可能来，多少有点过分卢这一家。女主的坚持和最后的合谋真的漂亮。真相毫无意义，最好的结局就是保持沉默。死者已矣，诸多不公但是只能如此了吧。还是想一声叹息。
短评,35916943,下楼梯指南,2022-11-18 21:33:18,4,很精彩！而且我能感受到作者在尽可能地用商业电影的语言探讨种族、伦理、善的问题，给每个人的人性都勾勒出了相当的深度从而使之立体化。最后的“共谋”投票情节在脑子里已经勾勒出了三种不同的音乐，期待能看到电影改编。
短评,35916943,嘿仔,2022-11-15 10:56:03,4,《沉默的真相》。只有鲍比受伤的世界达成了。二十年之后杰西卡的女儿和鲍比的儿子相遇了…恋爱了…又将是一部狗血巨作。
短评,35916943,鱼的九思,2022-11-17 06:55:56,4,难得看本还可以读下去的小说，有点啰嗦，故事框架还行
短评,35916943,诸葛宝贝,2022-11-14 04:53:56,4,算得上近年比较出色的推理小说。没有失望。7/10
短评,35916943,齐加,2022-11-16 13:39:56,3,把读者的胃口吊得足足的，然后来了一个不知所谓的结局。
短评,35916943,奈良暴走鹿,2022-11-17 02:15:11,3,3.5，不出所料
短评,35916943,蕊_Lyla,2022-11-21 19:38:33,4,写的很丝滑，情节走的很快。如果拍电影，我支持石头姐演Maya。
短评,35916943,希克斯,2022-11-21 20:47:09,4,阿加莎几部作品的透底啊，不当人子…
短评,35916943,希明,2022-11-22 23:38:24,5,挺精彩，但是杰西卡这一家也太损了，毁了13个人的一生，导致了两个无辜的人的死亡，他们一家三口竟然还在逍遥快活，而且保留了自己的名声，这女主不把杰西卡找到就白吹了那么多她有原则是正义的理想主义的，不为别的就为了被杀掉的两个人。
短评,35916943,月色真美,2022-11-23 14:19:48,4,叙述节奏非常的好，不愧出自编剧之手
短评,35916943,san950831,2022-11-23 23:28:09,4,十年前的事情很像十二怒汉 但是并不是疑罪从无说服了陪审团 而是女主对其余人的操纵 这一段写得并不精彩 十年后发生的事倒是比较跌宕起伏 最后也小小的致敬了一下东方快车谋杀案 失踪的女孩果然没死 看完只觉得司法程序太无力
短评,35916943,alessandro,2022-11-28 17:33:03,4,虽然是悬疑，但作者的目的是对人性的研究，所以没在手法和推理上下功夫。故事性和文笔都不错，一鼓作气读完。
短评,35916943,乌斯怀亚的深海,2022-11-30 13:24:15,3,探讨了美国的司法体制，也是通过各类影视作品知道陪审员制，但是不是每一种司法体制都有漏洞呢？就想知道瑞克那么执念是因为自己对自己肤色的憎恶吗？类似恐同即深柜的感觉
短评,35916943,总有刁民想害朕,2022-12-01 20:22:41,5,这书真的绝了！好久没有看到这么激动人心的推理悬疑小说了，结局真的是各种反转七扭八拐惊掉下巴让人倒吸一口凉气！更绝的是这书不单单是有推理，还会透露米国司法方面的问题，还有关于人性的探问。太棒了太棒了！
短评,35916943,郁闷中,2022-11-30 20:01:02,4,没有绝对的好人和坏人
短评,35916943,Glynne,2022-09-18 02:51:41,5,果然剧情类的书就是很适合一天读完……读的过程中一直让我想到《十二怒汉》，最后陪审团重聚在一起再度开会的情节真的太妙了。
短评,35916943,aben,2022-09-23 01:46:16,4,与她共谋这个书名非常好！不过不得不阴暗的想杰西卡在手机上发的那些对话实在是太像预谋，而牺牲一个无辜的人成全自己？十二怒汉之后，人性之幽暗复杂可窥一斑。
短评,35916943,千姗珊🍄,2022-09-26 02:48:08,4,瑞克简直是疯魔了，把自己的命折腾没了，到底是图啥……这个故事真是太令人生气了
短评,35916943,小蚁anti,2022-09-01 19:02:12,5,依然记得作者在奥斯卡典礼上的获奖感言
短评,35916943,祈释然,2022-10-01 21:35:29,4,十二怒汉+阿婆，最后几十页密集反转，甚至最后几页还在反转，读起来流畅又过瘾，有推理小说的那种爽感，又映射了美国的司法系统和陪审团制度。不愧是奥斯卡最佳编剧，文字非常有电影感，已经在期待影视化。但最后的密集反转点也有牵强的地方，有点儿“看，你们没想到吧”的刻意制造感。
短评,35916943,人生密密缝,2022-10-07 14:30:41,4,读起来还是很顺畅的，就还是人名太难记……
短评,35916943,Xenia,2022-11-01 10:13:06,0,为什么要在一句话里剧透好几本阿婆！
短评,35916943,薯饼女工,2022-10-29 16:44:35,5,还蛮好看的，确实很适合改编成电影，情节都很有画面感。
短评,35916943,Etsaw,2022-11-01 10:56:19,4,终究我还是猜到了结局…很有美剧既视感，还记得作者因为《模仿游戏》编剧在奥斯卡获奖上的发言，小说果然也没有令人失望，本来想从他第一本小书开始读，但是这第三本价格一直居高不下本来就索性想不买了直接读电子书，所以花了几天时间白嫖了电子书，与她共谋的她可以用作代替好几位女性，看完全书之后，一想，一身的鸡皮疙瘩，作者是把美国的司法体系玩的透透的，主旨大概找人背锅，只要合理找到一个能自圆其说的逻辑就能无中生有一个故事，司法体系，社会矛盾甚至种族现象等等，作者都在书中进行探讨和质疑，要说缺点，人物刻画还可以在深入点，最大的缺点就是，为啥要剧透这么多本书啊！！！好了，等双11买本实体收藏~
短评,35916943,天地一书虫,2022-11-03 11:38:26,3,"三星半
这个结局也真的是……想不到
ps:居然剧透了阿婆的三本书，虽然《东方快车谋杀案》和《罗杰疑案》已经看过了，可是《帷幕》还没看，啊啊啊。看到这部分的时候想起来之前好像有读者也吐槽过这一点，但是我忘了😂"
短评,35916943,Left,2022-10-15 16:40:54,4,别说了，直接拿去给劳模姐拍
短评,35916943,章鱼头,2022-10-09 15:21:45,4,有点太长了，心理描写稍嫌啰嗦，但结尾很棒
短评,35916943,中年少女,2022-10-16 14:20:44,4,想一口气读完的小说，世界上没有绝对的善恶，反转很出乎意料，感觉也很适合拍成电影。
短评,35916943,金牛牛,2022-10-22 15:33:56,5,五星。@十月中。一口气读完。去崇明，小区被封，逃了出来。给他打电话，隐秘的快乐。很好看的一本书，陪审团背后的故事，更了解陪审团制度了，结构也很巧妙，故事反转部分其实猜到了，猜到杰西卡没有死，但剧透完全没有降低阅读体验 酣畅淋漓。非常非常好看。
短评,35916943,埃尔夫歪,2022-10-17 07:40:03,4,回过头来琢磨，三桩案件的谜底其实都没什么太大意思，多少都有点同题材作品的影子，不过阅读过程的确是酣畅愉悦（且久违）的。
短评,35916943,教授,2022-10-19 09:52:58,3,据说作者是奥斯卡最佳编剧，我只能说这书写的确实很像剧本，但并不好看。首先这是一个聚焦陪审员制度（？）的故事，作者给一整个陪审团里十好几号人全部安排了单独章节的戏份（一般小说都不敢这么写28），但这也没有我让我分清楚那群人谁是谁。最后号称的“多重反转”也很无聊，前面全无任何提示和伏线，基本属于“你说是就是吧”的类型，更何况这个反转还挺俗套的。当然如果只是这样也就算了，最雷人的是此书的女主角，明明是精英律师，却非要在前面给她安排一段和主线基本没什么关系的劈腿戏，甚至还详细描写了出轨第二天是怎么打电话骗冤大头男友的……就，你写女主角是单身会对整个剧情有什么影响吗？？？
短评,35916943,720崽,2022-10-23 02:24:06,4,4.5。想看电影！电视剧也行啊！
短评,35916943,嘤嘤熊,2022-10-19 17:10:42,3,好啰嗦啊，我都看的不想知道谜底了只想看完
短评,35916943,heyhana,2022-12-10 15:24:52,5,看起来蛮舒服的双线
短评,35916943,瞳玲,2022-12-08 18:34:18,5,我以为不会看到十年前的真相了，结果最后的反转非常惊艳，书名意味深长。
短评,35916943,比比囖袋嗑,2022-12-10 13:32:39,3,3.5星｜很久没有看司法主题相关的推理/探案小说了，情节抓人，但高开低走，结局不意外。（PS：喂！猝不及防的被剧透了阿婆三本小说的结局？！）
短评,35916943,海德薇,2022-12-14 09:52:50,0,无法决定打分，因为比起真相或者情节，我只是被女主的正义使者性格牵动了无尽的怒火而没有其他想法。SHE IS SUCH A BITCH. 让我火大。
短评,35916943,toycard,2022-12-12 19:27:21,4,读到最后确实目瞪口呆，没想到居然是这样的。故事是精彩的，可以一口气读完，如果掌握更多的陪审团制度的知识，看起来应该可以更流畅一些
短评,35916943,Macbeth,2022-12-15 01:40:57,3,这故事有一个精彩的结构，那就是过去与现在同步推进，但作者没利用好这个优势，过去与现在衔接的爆点苍白无力，女主与男友的感情破裂一笔带过，在矛盾激化的爆点上力不从心，使得故事精彩程度猛打折扣。故事有一个经典的美剧开头和结尾，细节环环相扣，情节推动快速，在讨论法律辩护优缺点的同时也从陪审团的角度展现了案件的背后，那些影响决策的阴影，相较于法律追求的合理性甚于事件的真相这一特点，从个人视角切入，更体现了人这个不确定因素在司法程序中的消极作用，也展现了成人世界权衡利弊生存模式的残酷。我愿称之为“一场执念的冤狱”，人因为认识和经历，对待问题会有自己的信念，这信仰成为执念化作人生的罗盘，某些关键时刻对与错、真相与谎言就不重要了，我们会为了说服自己设下一场执念的骗局，尽管有悖常伦但能问心无愧，足矣。
短评,35916943,小红花朵朵,2022-12-18 14:13:54,4,就……能怎么办呢？人真是复杂，慢慢你就变成了另一个人
短评,35916943,puffff,2022-12-16 20:30:55,4,原本没有大期待但是却非常好读的作品。全书有一个很惨的角色，只有他真的很惨… 现在明白为什么哪怕是清白的嫌疑人有时要认罪了，当证据都指向你，轻罪好过重罪。
短评,35916943,豆友171925228,2022-07-06 11:36:14,5,作者是奥斯卡最佳编剧得主，所以他的小说读起来就非常有电影感。不同的视角切换、两条时间线交叉，读起来却毫无压力，反而觉得很过瘾。陪审员制度真的很有意思，不同种族立场的人聚集在一起为了自己心中的正义做出判决，又要怎么去“怪”他们没有实现真正的公平呢？
短评,35916943,如若安然,2022-08-12 11:28:02,4,太精彩了，从律师到嫌疑人！十年前和现在的交错叙事，每一章都有新线索，每当以为猜到的时候就会被推翻，居然到了最后几页还在反转！
短评,35916943,人生易如反掌,2022-08-07 20:04:06,4,3.5
短评,35916943,Hammock,2022-08-22 21:06:21,4,"Nobody is innocent, there are merely varying levels of guilt !"
短评,35916943,安能,2022-08-22 21:13:44,4,42/2022 已经期待以此书改编的电影了，我看大卫芬奇就不错。
短评,35916943,七月,2022-08-23 13:54:38,3,一切因为爱开始。共同的回忆和经历塑造关系和人生
短评,35916943,桃有黑眼圈🍑,2022-08-10 23:30:59,4,"是好看的！司法+推理，极富电影感。双线并进，挖掘过去的同时真相逐渐浮出水面，非常适合改编成电视剧。虽然长达416页但不拖泥带水，女主有勇有谋，看完忍不住叹气，至少在最后他们仍有美好值得守护。
但是！！！❌怎么可以在一段话里就剧透阿婆三部作品啊！这是大忌啊！扣掉一星"
