type,book_id,user,time,rating,content,book name,sentiment
短评,35005103,戢鳞潜翼,2023-09-24 23:50:44,5,理解供需与价格，税,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,刘琦呈,2023-09-23 19:40:54,5,非常专业，由浅入深，适合非专业的人作为基础经济读物。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,山田凉的贝斯,2023-08-31 01:32:49,5,读完这本，连门都够不到吧。给初中生和高中生看特别适合，买一套给弟弟妹妹当小说看。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,，,2023-08-31 21:45:17,5,好玩捏,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,新建坐标系,2023-09-02 20:46:32,5,读的第5版，囫囵吞枣，很多没看懂的地方,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,Rossa.,2023-07-27 12:04:39,0,写得一股畅销书味儿。去咨询前辈，说这书就是垃圾，新古典经济学入门得看平狄克、范里安、平新乔的，等看了再来进一步对比一下,经济学原理（第8版）-微观经济学分册,
短评,35005103,荒鹿,2023-08-29 20:04:46,5,有着美国教材的一切优势,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,半岛上的大西瓜,2023-08-23 22:12:37,5,供需、成本、边际以及tradeoff,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,ldv *,2023-08-23 22:18:07,5,"GDP = C + I + G +(X-M)
还还有一堆需求供给曲线呀…",经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,Alyssa,2023-09-13 15:08:49,5,哈哈哈哈 mmp，我竟然也是读过这本书的. 说真的 我怎么会去学金融而不是经济学呢 经济学有趣多了（有机会 真希望能好好精学经济学,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,读诸子宜秋,2023-10-03 14:49:46,5,一本教材，写尽了「娓娓道来」。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,夏末,2023-10-09 01:10:36,1,用科学的名义宣杨自己政治主张！！很可惜还被当做教科书！！,经济学原理（第8版）-微观经济学分册,-1.0
短评,35005103,悖论入侵,2023-07-31 16:01:13,5,由理论到实践。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,禁止在场,2023-08-10 09:35:59,5,读完咯,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,Dionsyphus,2023-07-15 23:01:31,4,在草稿纸上推导的过程让我重新瞥到数学和物理的魅力，其实我一直感觉法学生至少要学一点高数，大学以来太久不做数学感觉脑子有些迟钝了,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,泊之北,2023-07-27 13:54:32,5,所谓大师，就是用通俗易懂的语言，把深奥莫测的理论讲清楚。只凭这一点，曼昆老师就能名垂千古。耗时近两个月，多年后的又一遍重读，可是书中的理论一看就懂，习题一做就蒙。看下部《宏观经济学分册》的时候，必须把习题给戒了。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,三七李,2023-07-28 13:48:32,5,扔厕所里看了两个月竟然看完了…,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,免葱,2023-07-28 17:48:41,5,均衡教派（x）“价格机制”可能是i人最爱的合作机制，大家各据一隅各自为政，一个帕累托最优的社会就降临了…,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,定先,2023-08-03 11:00:14,5,好，真好！下一本，宏观经济学,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,120,2023-08-02 16:05:51,0,考完中级经济师再看就很容易理解，写得很基础容易懂，边际理论弄懂了，就会定价也会找生意了。,经济学原理（第8版）-微观经济学分册,
短评,35005103,Badboy洋洋,2023-08-09 13:10:13,5,生活在社会需要了解的经济学知识,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,观寻,2023-10-16 17:22:08,5,这是我看过最好的教科书,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,异世绿,2023-10-22 01:43:22,5,可以甩高鸿业版十条街,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,过路客,2023-11-05 21:14:18,5,挺好的，涨涨经济学的常识,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,旻,2023-11-06 11:19:18,1,看完了，2星不是说书不行，是我个人理解力很差，看完基本不知道看的是啥。,经济学原理（第8版）-微观经济学分册,-1.0
短评,35005103,Frank,2023-03-04 19:29:28,5,"本书由《用得上的商学课》参考书目，《精英的傲慢》p151引用作者观点：“人们应该得到他们应得的。对社会贡献更大的人应该得到更高的收入，以反映其贡献的大小。”《财富的起源》p20推荐。阅读过的最通俗易懂的经济学教科书。微观经济学是针对个人的经济学。
建议阅读，建议购买。",经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,谢理shelly,2023-11-07 11:59:38,0,学习经济学使人更直接。,经济学原理（第8版）-微观经济学分册,
短评,35005103,sesame,2023-11-08 22:30:30,5,“理性人考虑边际量”。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,听雪闲兔,2023-11-15 17:10:09,5,曼昆的经济学体系读起来感觉很像天下流派一大缝。就像小时候看的那种战队系列机甲合体一样，亚当斯密组成头部，马克思组成身体，凯恩斯组成双手，最后拼凑出一个看起来很能打的大高个儿，那种感觉。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,HugoZ@(已黑化←,2022-02-10 19:40:33,4,很难不让我思考背后的ideology,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,包子,2022-10-13 10:58:37,5,深入浅出，逻辑井然。从十大经济学出发，先讲了经济学是什么，主要要解决什么问题。然后分章节介绍了，比较优势原理，供给、需求、弹性的关系，市场均衡，税收引起的无谓损失，外部性和市场无效率，公共物品和公共资源，税收制度的设计，成本，垄断、垄断竞争和寡头的概念以及相应市场的特点，劳动、土地和资本；收入与歧视（重点了解了为什么会有超级明星以及最低工资引起失业），消费者选择理论，不对称信息引起的道德风险，阿罗不可能定律和行为经济学。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,今天你提肛了吗,2021-08-01 18:25:29,5,"根据我阅读专业性书籍的有限经验，水平越高的人，写的越通俗
有些书你知它一定会改变你的思维方式和三观，所以在阅读过程中就是一种享受
这本书采用的是软皮带纹理的封面，耐用度高，单手也可以拿住，比那些市面上动不动就像字典一般的书来说要好得多",经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,Reborn,2023-02-07 13:42:09,5,04年上学时候的教材，经历了很多年后拿出来重读，很多东西有了更深刻的认识和感受，经济学是一种思维逻辑，认识世界的方法论，很多观点还现在再看一遍也仍然会觉得非常震撼，年轻时候看下来没感觉，现在还感触颇深了,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,西洲,2023-04-19 18:18:47,5,终于看完了。少壮不努力 这会徒费力,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,不正经的观众乙,2023-07-18 18:12:27,5,易懂的入门教程,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,咿呀呦,2022-10-03 14:19:32,5,经济学入门读物,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,年少轻狂,2022-06-09 22:19:10,4,前半部分有趣，后半部分有点疲乏了，有点回到大学读专业课本的感觉,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,子知鱼乐,2023-06-04 20:35:17,5,太强了呀，小白看得舒服的！！,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,菜鸡软件工程师,2023-02-26 17:35:54,5,还是挺浅显易懂的，对初学者来说深入程度刚刚好吧。很适合beginner,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,六丑,2022-11-28 10:57:41,5,0门槛的教科书，小学生也可以读懂，不过里面的大多数内容已经自行体悟到，但仍然学到了一些新的思想,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,在充电的手机,2021-04-08 23:05:45,5,干货满满，这个好像是教科书。每章后面还有习题...,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,卓尔,2021-01-04 17:42:27,5,全新的思维方式，学了之后买买买的欲望越来越低了,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,朵拉,2021-01-27 21:02:03,5,简明易读。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,以逆为名,2020-08-30 19:27:20,5,曼昆的《经济学原理》，能够成为应用最为广泛的经济学课本之一，它的通俗易懂是一个重要的原因。全书有着丰富的案例和图表，使用极其朴实的语言来撰写，对于每一个学术名词都做了很详细的定义，并指导读者如何从身边发现他们。每一个人都应该了解一些经济学知识， 如果可以的话，我推荐从这本经济学原理开始。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,毕立格 seu,2021-07-12 20:55:05,5,体会到了神奇的经济学魅力,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,连过11人,2021-05-13 10:40:04,5,微观经济学入门书籍，图表和案例分析非常生动直观，后续的习题也加强了我对本书的理解。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,行路者,2021-03-08 08:56:49,4,更好的认识世界,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,叶萧,2021-03-28 22:42:18,4,"结构非常明确，讲清楚了很多符合实践的道理，对生活中的决策很有帮助，这些道理藏在书中的细枝末节。
本书的缺点在于假设太强，把现实抽象得像童话世界，但是这可能也是无法避免的。",经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,Pengu,2021-10-10 23:25:39,5,编的真好！！算是社科通识教材吧😆，看完后会不自觉在生活中引入边际效益 机会成本的概念，看税收也会脑中浮现折线图（?），逐渐向理性人看齐中！！生活中安了这块知识的dlc会便利很多捏（x）,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,飞鸿不踏雪,2021-09-20 21:21:11,5,非常好读的书，一翻起来就停不下来了。初级、高级微观经济学其实讲来讲去的核心原理都相同，只不过所用的数学工具有差异。像这种初级微观经济学本身数学公式不复杂，内容又非常又趣味，感觉应该作为本科高年级或者研究生教育的必修课。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,李根柱,2021-08-03 22:38:10,5,善。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,卷毛读书,2021-08-16 13:44:08,4,经典 常看常新,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,失笑,2021-07-29 01:10:52,5,课本,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,超级管理者,2021-09-03 13:41:05,5,经济学看起来简单，要了解背后就复杂了。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,不爱糖,2021-07-24 15:07:29,5,一本阅读起来没有门槛的经济学教材，作者深入浅出地解读着经济学原理，内容设计堪称教材界的范本。工作之余陆陆续续看了有大几个月，每个章节如果要吃透并理解得投入实打实的时间。这本书的价值在于为读者建立了经济学视角去理解社会运行体系与生活。获益匪浅，对得起价格。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,August,2021-08-26 19:01:31,4,要素市场写的简陋了，恰好我最有兴趣的就是这一部分～,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,土地苦难而丰盛,2022-12-14 23:01:55,5,高中的时候当课外读物，大三的时候发现是教材,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,速记羽毛笔,2022-07-20 17:23:29,5,生活是杂乱的。信息是不完全的，政府是不完善的，人也是不完美的。你早就知道，但是，如果经济学家要解释，或者甚至要改善周围的世界，那么就需要尽可能准确地理解这些不完善之处。,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,pilot就是我,2022-10-17 21:43:32,0,这是我们大一课本（苦涩,经济学原理（第8版）-微观经济学分册,
短评,35005103,Fedal,2022-10-25 08:51:46,4,  这种入门书目，还是脱离不了老师的讲解,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,SandySandyHi,2023-03-15 23:21:24,5,"
1）大道至简
2）思想是一种力量
3）激情与匠心
4）行胜于言而不是不言
5）允许争论发生
为数不多感受到过程比结果有趣的书
国内教科书什么时候能改改只是列大纲啊… ",经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,😿🦌,2022-02-22 21:39:44,5,读完微观了 无感受 先五星 求求你让我nec拿个奖,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,六月末末丶,2022-07-24 23:32:59,5,"曼昆，男神！经济学十大原理：1，人们面临权衡取舍2，某种东西的成本是为了得到它所放弃的东西3，理性人考虑边际量4，人们会对激励做出反应5，贸易使每个人的状况都变得更好6，市场通常是组织经济活动的一种好方法7，政府有时可以改善市场结果8，一国的生活水平取决于它生产物品与服务的能力9，当政府发行了过多货币时，物价上升10，社会面临通货膨胀与失业之间的短期权衡取舍",经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,寒月orz,2022-05-16 19:21:06,5,"相见恨晚。
当初学习经济学时应该直接看这本，而不是看国内的教材。",经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,谢炳强,2023-04-12 13:17:51,5,很好，适合中国大学生看的第一本书，,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,天,2023-10-10 22:05:59,3,读了一下第一册，说实话不如萨缪尔森的《经济学》,经济学原理（第8版）-微观经济学分册,0.0
短评,35005103,IFNC-S-FE,2023-08-09 10:23:52,4,tt推荐～感觉思考方式有所拓展，也学到了一些有用的知识,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,小猪唏哩啦,2021-12-20 16:17:32,4,不错，但我前期学的不扎实，后边看不明白了，又回前头做题去了,经济学原理（第8版）-微观经济学分册,1.0
短评,35005103,xyztom,2023-05-05 11:07:18,5,大一,经济学原理（第8版）-微观经济学分册,1.0
短评,26435630,Yuanyuan,2016-04-16 22:05:20,5,毕业后的多年，我某一个瞬间，突然明白，曼昆的这两本书影响了我很深，我不知道学理科的人在看待社会看待经济，以及自己消费的时候，会不会跟我们不同，也不确定即便看法一样，角度会不会不一样，但我总觉得这种影响是无形中的，就像边际效益递减可以用到生活的很多处规律，看到商场各种打折促销送券，格外理智，但确实喜欢例外，看清事物本质，不盲目贪小便宜，活的好像极简很多，毕竟个体的需求才是最大的价值，而不是商品服务本身。,经济学原理(第7版),1.0
短评,26435630,阿源,2016-11-12 21:35:50,5,教科书般的讲解，很细致，还带习题，想起之前自个儿琢磨的一句话，会思考的人，饭后散步都是一场旅行。诸多概念和效应还需慢慢去感悟，这两本书还是很充实，不错！,经济学原理(第7版),1.0
短评,26435630,柴小璃,2016-01-25 18:47:08,5,觉得世界都变了,经济学原理(第7版),1.0
短评,26435630,Yeats,2020-02-12 11:11:49,5,微观部分深入浅出，条理清晰，但到了宏观部分就有点相形见绌，你问我为啥2年都没能读下来的书这个寒假能读完，那这个故事就要从一只蝙蝠🦇说起了,经济学原理(第7版),1.0
短评,26435630,霜逸,2016-02-26 13:51:05,5,开始于 2016-01-26 09:00:00，结束于2016-02-25 23:00:00。（为什么会有赞，其实先前的时间是微观分册的，当时没看见这个书目包括宏观，宏观结束于2016-06-05，拖延癌又犯了。）,经济学原理(第7版),1.0
短评,26435630,Shu,2019-01-29 10:47:53,5,跨学科阅读的一个好处是可以让你原本2d的思路变成3d，甚至更多维度，从而让原本已经堵成狗屎的脑子变得畅通，视野和思维更开阔，世界变得更有趣。说实话，也是没料到这个书还是很容易读的，很建议文科生也看一看。。。,经济学原理(第7版),1.0
短评,26435630,Pluto&Piaget,2018-11-25 22:26:25,5,7.13读完微观部分，本书改变我思考世界的方式，使我对经济学学科帝国主义信仰得更加忠诚，而且很爽。10.30读完宏观：很多听过无数遍的术语都终于明白到底是啥了，像习得了一门密语，从此也可以试着破译世界运行的纹路。曼昆实在是太读者友好了！（作为教材性书籍，它竟然有一段话打动了我：gdp不能衡量诗歌之美，但gdp高的国家可以提供诗歌教育；gdp不能衡量勇气和智慧，但物质基础充盈的国家里这一切美好品性也易于养成。）,经济学原理(第7版),1.0
短评,26435630,晔,2018-11-22 09:21:10,5,经济学真的应该是必修课，只是国情所限……,经济学原理(第7版),1.0
短评,26435630,什么什么,2017-10-07 23:33:04,5,2007-2017，第四版。买书到看完花了十年，只能说女儿治好了我的拖延症。,经济学原理(第7版),1.0
短评,26435630,Ghye,2017-01-11 04:08:07,5,曼昆是真男神，就算挂我我也要讲！其中不仅仅是简单的经济分析，还有人生百态与处世哲学，嘲讽能力也是一流。我爱您，曼昆。（不要挂我！啊！！,经济学原理(第7版),1.0
短评,26435630,寄居者,2020-04-13 11:15:26,5,如果你对于新闻上的QE、通货膨胀、财政政策和货币政策等诸多纷扰的概念摸不着头脑，也不知道网上政客一拍脑袋想出来的种种政策会对你的实际生活造成什么影响，以及在可以预见的范围内你个人的经济决策应该如何结合社会走向而作出，那么你必须要看这套书。,经济学原理(第7版),1.0
短评,26435630,青空,2019-09-02 00:04:53,5,"经济学入门。
经济学之光，如果普通人只看两本经济学的书，那么你找到了。
微观很容易看懂，宏观稍微难点。",经济学原理(第7版),1.0
短评,26435630,corinnalao,2019-06-24 22:28:49,5,缓解了一整个学期因宏经而焦虑的我,经济学原理(第7版),1.0
短评,26435630,lanjingyi,2018-07-05 16:21:16,5,权衡取舍：效率是指经济蛋糕的大小，而平等则是指如何分配这块蛋糕。当政府把富人的收入再分配给穷人时，就减少了对辛勤工作的奖励；结果是，人们工作少了，生产的物品与服务也少了。换句话说，当政府想要把经济蛋糕切为更为均等的小块时，这块蛋糕本身也变小了。 有时候实现了更大程度的平等意味着降低效率；政府干预经济并改变人们自己选择的资源配置的原因有二：促进效率or促进平等。这就是说，大多数政策的目标要么是把蛋糕做大，要么改变蛋糕的分割方式；我们每天所需的食物和饮料，不是出自屠户、酿酒师或面包师的恩惠，而是出自他们利己的打算。我们不说唤起他们利他心的话，而说唤起他们利己心的话。我们不说自己有需要，而说对他们有利。社会上，除了乞丐外，没有一个人愿意全然靠别人的恩惠过活；竞争来约束个人的利己行为。,经济学原理(第7版),1.0
短评,26435630,小河,2018-04-08 23:27:12,5,在读第三遍,经济学原理(第7版),1.0
短评,26435630,贰叁年的某一天,2018-07-18 18:36:58,5,"为了说明概念曼昆总是会举出一个具体的案例，比如冰激凌市场，铝市场。然后对这个具体案例分析时讲明白概念。很方便理解，也多了些趣味，跟贴近生活了嘛。
新闻摘录，案例研究两个部分算是拓展吧，比较优势那章，一个经济学家用比较优势分析了洗碗的问题，我印象深刻。
与之对比的是上课教材，高鸿业的西方经济学，两本我更喜欢这本。
至于宏观的还没看呢。希望这个暑假能看完",经济学原理(第7版),1.0
短评,26435630,跳房子,2019-05-31 23:31:44,5,相比较萨缪尔森的教材，这套教材更容易上手。但要做到融会贯通，还需要听曼昆的话，反复练习and find someone（or a pet） to teach～教材使用小贴士超级走心。,经济学原理(第7版),1.0
短评,26435630,长尾,2020-09-21 14:14:52,5,买了两本收藏了，多看看，别总是拘束在自己学科的公式和题海里,经济学原理(第7版),1.0
短评,26435630,只是一个渣渣,2020-02-18 17:24:31,5,简单明了，简化的图表配上详细文字解释，而且一点也没有翻译腔，现实世界的时事新闻，还有练习题帮你巩固。即使你不是学生也能给你另一个维度来看待这世界是怎么运行的或者说美国经济（毕竟这是美国人的书）当然我们可以自己转换一下，大体上来说原理是一样的。经济学的理论大部分是难以论证的，还伴随着大量的争议，所以还是要看更多的流派的经济学。作为入门五星。,经济学原理(第7版),1.0
短评,26435630,无所谓,2017-04-23 15:30:51,5,结合课程一起学习效果更佳,经济学原理(第7版),1.0
短评,26435630,老虎 wong,2019-09-18 09:35:46,5,好好😁，2019.9.1-2019.09.17进入金融的小门坎攻克完毕,经济学原理(第7版),1.0
短评,26435630,Rain,2016-07-15 18:12:15,5,历时不知道几个月总算把宏观看完了！确实获得了好多知识，以后看宏观新闻心里就有数啦,经济学原理(第7版),1.0
短评,26435630,DrBlackWatson,2017-12-17 22:33:16,4,看了微观，很好的基础读物，用语很平实，举例亦十分恰当，但到后期似乎有点凌乱。,经济学原理(第7版),1.0
短评,26435630,Untitled,2019-09-20 18:15:27,5,补标,经济学原理(第7版),1.0
短评,26435630,祖师谷大藏,2019-12-28 20:34:38,5,非常好的教材，通俗易懂。这个版本配套的教学辅导材料多,经济学原理(第7版),1.0
短评,26435630, yuki 友希,2021-04-22 21:37:23,5,澳洲大学教材,经济学原理(第7版),1.0
短评,26435630,一颗胖子,2021-05-16 13:41:14,5,没看完但是多爪鱼卖了60块,经济学原理(第7版),1.0
短评,26435630,穿袈裟放风筝,2021-01-16 20:09:47,4,非本专业学生建议辅以b站视频阅读，反正我是读了两章就弃了,经济学原理(第7版),1.0
短评,26435630,佑佑佳,2021-03-28 18:00:30,5,"2021年在某些热点事件下看这个，感到经典理论不会被时代发展抛下。
但让我比较困惑的是美国牛逼的经济学家们对于美国涉及经济的各种政策是否有话语权或指导能力？尤其看到作者对国际贸易的开放性态度与现在微妙的全球氛围~",经济学原理(第7版),1.0
短评,26435630,Alex,2018-12-30 00:19:21,3,经济学原理，主要以激发兴趣为主普及经济学基础知识为主，走马观花，系统性不强，算是入门书籍。,经济学原理(第7版),0.0
短评,26435630,酱油瓶,2021-03-07 04:49:51,5,现在只觉得中学人文科目以及大学公共必修是如此的、那么的、有用啊！我不是经济学专业或从事相关工作的人，但本书实在是适合各个行业的人阅读！,经济学原理(第7版),1.0
短评,26435630,冰凰,2019-03-30 18:42:32,5,习题还是要做的，读完了用到生活中尝试解释各种东西。比一些科普商业书强到不知道哪里去了。。,经济学原理(第7版),1.0
短评,26435630,悟空,2020-12-19 22:50:52,5,,经济学原理(第7版),1.0
短评,26435630,NOTREE,2017-10-12 10:02:13,5,原作也棒翻译也棒，推荐给每一个现代人,经济学原理(第7版),1.0
短评,26435630,拉拉,2018-10-08 00:18:47,0,好。,经济学原理(第7版),
短评,26435630,张钢蛋,2018-12-10 14:10:18,5,第二遍后开始感觉自己能记得住东西。啊～直到学了高鸿业才明白为啥是经济学“原理”（同时没听说过经济学概论）。。。,经济学原理(第7版),1.0
短评,26435630,MooooGray,2018-12-26 00:42:24,5,什么时候看都不晚。真是通俗易懂的教材！,经济学原理(第7版),1.0
短评,26435630,钟蔚蔚,2016-11-26 18:49:25,5,普及佳作,经济学原理(第7版),1.0
短评,26435630,G.D.,2018-04-10 17:24:45,5,补,经济学原理(第7版),1.0
短评,26435630,Oooasis,2020-05-04 18:08:33,5,曼昆的书通俗易懂，即便是一个高中生想必也能轻松读懂，作为经济学基础的科普入门是极好的。但对于经济学这个学科我还是比较怀疑的，有点像模型分析……,经济学原理(第7版),1.0
短评,26435630,Bha,2020-08-28 14:56:49,5,"没读完就发现其实中文有第八版，原版已经到九了。
那就直接去看九了。",经济学原理(第7版),1.0
短评,26435630,Xitao,2019-03-24 22:30:42,4,强烈推荐，虽然我是奥派的，哈哈哈,经济学原理(第7版),1.0
短评,26435630,lillian,2016-02-25 01:05:54,4,宏观部分感觉更好,经济学原理(第7版),1.0
短评,26435630,Dylan,2021-04-10 18:38:19,5,经济学中充满了大量的争论，每个人对trade off 都有不同的考量。软件开发中那些相对立的trade off 却甚少，只给一个要这样做的答案,经济学原理(第7版),1.0
短评,26435630,一碗刀削面,2021-04-01 07:57:03,4,读过这本书的第5/6/7版，版本更迭会增加一些新闻，但主要还是为了卖书。深入浅出讲述经济学的经典作品，专为经济学小白定制。,经济学原理(第7版),1.0
短评,26435630,notU.P,2021-04-03 11:15:13,5,描述的状态有点理想化。但非常易读，适合入门,经济学原理(第7版),1.0
短评,26435630,晨光猫,2021-04-06 11:10:14,5,一看都会 一做都错,经济学原理(第7版),1.0
短评,26435630,en,2022-04-01 15:11:31,5,国内教材如若学到一半是何其幸哉,经济学原理(第7版),1.0
短评,26435630,温暖欣田,2022-03-31 18:28:48,4,"作者是曼昆，把握「经济学十大原理」就学到了经济学的精髓。曼昆的写法兼顾了通用性和可读性，文风亲切。

1.取舍
2.机会成本
3.边际效益
4.人们会对激励作出反应
5.贸易会使人变得更好
6.市场看不见的手
7.政府调控有时可以改善市场结果
8.一国的生活水平取决于它生产物品与劳务的能力，这取决于分工
9.当政府发行了过多货币时，物价上升，引起通货
10.社会面临通货膨胀与失业之间的短期交替关系",经济学原理(第7版),1.0
短评,26435630,要月亮向我奔来,2022-03-20 23:00:18,5,我终于可以骄傲的说，我读完了。 虽然会有点赶，而且读完感觉忘完了，哈哈哈，下次继续重新回顾。,经济学原理(第7版),1.0
短评,26435630,TY,2020-07-23 16:23:55,4,上册和下册的大部分都在2020年7月份就读完了，下册最后几章一直折在那里没读，一是因为这段时间不断的在读别的书，二是因为本套书基本上讲的是基本的经济学知识，大部分都是以前我掌握了的知识，只是没有系统化而已，所以就一直拖着不想读。一想到读这本书的时间跨度长达一年半，就觉得不可思议和一种莫名的异趣。,经济学原理(第7版),1.0
短评,26435630,Villeneuve_,2022-02-17 15:21:32,0,闲散的东西学了这么久，开始试图从科班入手。之前看的多了的结果就是，学起来各种熟悉感。,经济学原理(第7版),
短评,26435630,提沙,2022-02-21 05:38:08,4,下册也看完了。,经济学原理(第7版),1.0
短评,26435630,⠀,2022-02-13 09:01:33,5,非常非常经典，课后还是会拿出来重翻理论的存在,经济学原理(第7版),1.0
短评,26435630,Mr.Doggy,2022-02-20 16:57:53,5,微观经济学分册,经济学原理(第7版),1.0
短评,26435630,哀而不伤,2022-02-27 13:05:53,5,看完了微观经济学分册。,经济学原理(第7版),1.0
短评,26435630,希轼,2022-02-24 08:02:55,5,大学时读，影响极大,经济学原理(第7版),1.0
短评,26435630,kozz,2022-03-03 00:22:54,3,当作经济学入门教材来读的。从这个写作目的出发，此书基本合格达标。微观册比较易读，盖因示例、摘录选材更贴近生活耳。宏观册着眼点太大，有些概念消化不了，感觉上，类比计算机系入门教材，譬如编译原理，都要更难读。放弃了。,经济学原理(第7版),0.0
短评,26435630,江上峰,2022-03-06 10:48:46,5,明白了好多东西。真的,经济学原理(第7版),1.0
短评,26435630,豆友163506955,2022-03-14 14:07:08,4,好书 跳读 惑甚焉,经济学原理(第7版),1.0
短评,26435630,Nemo,2022-02-10 13:40:12,5,"微观：更新世界观，拓展方法论。
宏观：真实与虚幻。预期。",经济学原理(第7版),1.0
短评,26435630,欲速则不达,2022-03-12 17:39:05,5,清华钱老师讲得很好,经济学原理(第7版),1.0
短评,26435630,葡萄,2022-03-12 20:55:17,5,要是我上学时的教科书也能这么有趣，我会不会考的更好呢,经济学原理(第7版),1.0
短评,26435630,兰之猗猗,2022-02-15 03:00:06,5,本科学过的教材，更喜欢微观经济学。有机会再读。,经济学原理(第7版),1.0
短评,26435630,A_Field,2022-02-18 10:21:55,5,最佳入门书，但不要信,经济学原理(第7版),1.0
短评,26435630,另一个歌尔德蒙,2022-02-25 01:47:45,5,前前后后两三年终于把两本都读完了，很喜欢，想安利给所有人的一本书，所有人都应该了解的经济学知识。作者的行文风格对初学者和无基础者真的太友好了，美国很多基础学科的基础教材都很棒，比如心理学与生活，吉登斯的社会学等,经济学原理(第7版),1.0
短评,26435630,叉子,2022-03-11 21:43:09,5,深入浅出，通俗易懂,经济学原理(第7版),1.0
短评,26435630,Dukmbn,2022-03-17 09:36:36,5,真的很好，有趣，浅显，读完会觉得经济学是很好的学科。只是宏观部分的选取的模型可能还是太过简单了… 导致一些部分不太讲得通，继续读吧。,经济学原理(第7版),1.0
短评,26435630,犁庭黄钺,2022-01-30 12:09:12,3,启蒙读物，高中时读过宏经的大部分，大学时选修课学过宏经全部和微经一部分。仍有一些章节未尝涉猎，但以后估计不从事经济金融的话是不会再读了。,经济学原理(第7版),0.0
短评,26435630,淡定哥走路带风,2022-01-26 02:55:10,4,这书读起来有点意思，很多观点会颠覆你的三观。,经济学原理(第7版),1.0
短评,26435630,寺子屋之鴉,2021-12-19 13:31:26,5,扫盲,经济学原理(第7版),1.0
短评,26435630,Vans,2021-04-20 12:07:50,5,之前准备考南开时候重新学了曼昆的宏微经，体系完整，思路清晰，适合初学者体验经济学的魅力、掌握其基本原理。,经济学原理(第7版),1.0
短评,26435630,浊舞,2021-12-21 00:16:54,5,绝赞。刷新许多认知。,经济学原理(第7版),1.0
